player_id,player_role,suffix_name,suffix_bonus,suffix_prob,effective_bonus
87063175,Support,the Flayed Twins Acolyte,5,0.03644153961810068,0.0018220769809050338
87063175,Support,the Loquacious,16,0.1544221498723096,0.024707543979569535
87063175,Support,the Nothl Pilgrim,15,0.06598097910030629,0.009897146865045942
87063175,Support,the Pacifist,18,0.1263121321887718,0.022736183793978924
87063175,Support,the Patient,22,0,0
87063175,Support,the Tormented,20,0.04964097187922132,0.009928194375844263
87063175,Support,the Underdog,8,0.4915048265238845,0.03932038612191076
91730177,Support,of the Ant,17,0.20286142772770183,0.034486442713709306
91730177,Support,of the Bull,21,0.014482972297214756,0.003041424182415099
91730177,Support,of the Mule,24,0.11095673703202451,0.02662961688768588
91730177,Support,of the Octopus,10,0.6110569029866629,0.06110569029866629
91730177,Support,of the Raven,23,0.06962002981698746,0.016012606857907116
91730177,Support,the Accomplice,16,0.26819347238876334,0.042910955582202134
91730177,Support,the Decisive,21,0.17363502001034403,0.03646335420217225
91730177,Support,the Divine Thief,23,0,0
91730177,Support,the Even-Keeled,25,0,0
91730177,Support,the Flayed Twins Acolyte,5,0.1446512457419779,0.0072325622870988955
91730177,Support,the Loquacious,16,0,0
91730177,Support,the Nothl Pilgrim,15,0.22529841514335386,0.033794762271503076
91730177,Support,the Pacifist,18,0.16790771318747805,0.03022338837374605
91730177,Support,the Patient,22,0,0
91730177,Support,the Tormented,20,0.0389087622853638,0.00778175245707276
91730177,Support,the Underdog,8,0.38737845714688174,0.03099027657175054
94054712,Mid,of the Ant,17,0,0
94054712,Mid,of the Bull,21,0.03763081004185485,0.007902470108789517
94054712,Mid,of the Mule,24,0.05451824332259499,0.013084378397422798
94054712,Mid,of the Octopus,10,0.8296128444249011,0.08296128444249011
94054712,Mid,of the Raven,23,0.009917861766905362,0.0022811082063882333
94054712,Mid,the Accomplice,16,0.09108693750061819,0.014573910000098911
94054712,Mid,the Decisive,21,0,0
94054712,Mid,the Divine Thief,23,0.021505180873847007,0.004946191600984811
94054712,Mid,the Even-Keeled,25,0,0
94054712,Mid,the Flayed Twins Acolyte,5,0.023019357415861596,0.00115096787079308
94054712,Mid,the Loquacious,16,0,0
94054712,Mid,the Nothl Pilgrim,15,0.03912419624697715,0.005868629437046572
94054712,Mid,the Pacifist,18,0.01931882947209252,0.0034773893049766537
94054712,Mid,the Patient,22,0,0
94054712,Mid,the Tormented,20,0.04205368203761226,0.008410736407522452
94054712,Mid,the Underdog,8,0.4318268152749498,0.034546145221995984
94155156,Support,of the Ant,17,0.29956122014029546,0.050925407423850225
94155156,Support,of the Bull,21,0.0939314352206757,0.019725601396341896
94155156,Support,of the Mule,24,0.13595725921795815,0.03262974221230996
94155156,Support,of the Octopus,10,0.646285175743183,0.0646285175743183
94155156,Support,of the Raven,23,0,0
94155156,Support,the Accomplice,16,0.16504488022219208,0.02640718083555073
94155156,Support,the Decisive,21,0.10146493224273176,0.02130763577097367
94155156,Support,the Divine Thief,23,0.04874795809477168,0.011212030361797486
94155156,Support,the Even-Keeled,25,0,0
94155156,Support,the Flayed Twins Acolyte,5,0.03644153961810068,0.0018220769809050338
94155156,Support,the Loquacious,16,0.5815395894972426,0.09304633431955882
94155156,Support,the Nothl Pilgrim,15,0.2896159456471381,0.043442391847070716
94155156,Support,the Pacifist,18,0.2153025482564001,0.03875445868615202
94155156,Support,the Patient,22,0,0
94155156,Support,the Tormented,20,0.04964097187922132,0.009928194375844263
94155156,Support,the Underdog,8,0.4915048265238845,0.03932038612191076
94296097,Support,of the Ant,17,0.36651659214695353,0.062307820664982104
94296097,Support,of the Bull,21,0.17772556758193697,0.037322369192206765
94296097,Support,of the Mule,24,0.04382928704473056,0.010519028890735336
94296097,Support,of the Octopus,10,0.5065307261251709,0.050653072612517086
94296097,Support,of the Raven,23,0.018768433488343127,0.004316739702318919
94296097,Support,the Accomplice,16,0.15081724809227265,0.024130759694763623
94296097,Support,the Decisive,21,0.04765661414793278,0.010007888971065883
94296097,Support,the Divine Thief,23,0,0
94296097,Support,the Even-Keeled,25,0,0
94296097,Support,the Flayed Twins Acolyte,5,0.14298151292028727,0.007149075646014363
94296097,Support,the Loquacious,16,0.03515292393534485,0.005624467829655176
94296097,Support,the Nothl Pilgrim,15,0.16065006445579788,0.024097509668369682
94296097,Support,the Pacifist,18,0.10513341158593244,0.01892401408546784
94296097,Support,the Patient,22,0,0
94296097,Support,the Tormented,20,0.04904339058419201,0.009808678116838403
94296097,Support,the Underdog,8,0.48849023508533196,0.039079218806826556
97590558,Core,of the Ant,17,0,0
97590558,Core,of the Bull,21,0.02234891269662473,0.004693271666291193
97590558,Core,of the Mule,24,0.04838687464122663,0.011612849913894392
97590558,Core,of the Octopus,10,0.7695486228945595,0.07695486228945594
97590558,Core,of the Raven,23,0.06962002981698746,0.016012606857907116
97590558,Core,the Accomplice,16,0.1549888123202756,0.024798209971244094
97590558,Core,the Decisive,21,0.17363502001034403,0.03646335420217225
97590558,Core,the Divine Thief,23,0,0
97590558,Core,the Even-Keeled,25,0,0
97590558,Core,the Flayed Twins Acolyte,5,0.1446512457419779,0.0072325622870988955
97590558,Core,the Loquacious,16,0,0
97590558,Core,the Nothl Pilgrim,15,0.16688049361810442,0.025032074042715662
97590558,Core,the Pacifist,18,0.10859597312673272,0.019547275162811892
97590558,Core,the Patient,22,0,0
97590558,Core,the Tormented,20,0.0389087622853638,0.00778175245707276
97590558,Core,the Underdog,8,0.38737845714688174,0.03099027657175054
100058342,Core,of the Ant,17,0,0
100058342,Core,of the Bull,21,0.02158943458975794,0.004533781263849168
100058342,Core,of the Mule,24,0.040524457236244545,0.009725869736698691
100058342,Core,of the Octopus,10,0.670161433428977,0.0670161433428977
100058342,Core,of the Raven,23,0,0
100058342,Core,the Accomplice,16,0.03177953421748958,0.005084725474798333
100058342,Core,the Decisive,21,0.08040488135864657,0.01688502508531578
100058342,Core,the Divine Thief,23,0,0
100058342,Core,the Even-Keeled,25,0,0
100058342,Core,the Flayed Twins Acolyte,5,0.12503199904754358,0.006251599952377179
100058342,Core,the Loquacious,16,0.03626241694942376,0.005801986711907802
100058342,Core,the Nothl Pilgrim,15,0,0
100058342,Core,the Pacifist,18,0.07352420776900423,0.013234357398420762
100058342,Core,the Patient,22,0,0
100058342,Core,the Tormented,20,0.0809282210582904,0.01618564421165808
100058342,Core,the Underdog,8,0.3723697803352316,0.029789582426818527
100471531,Core,of the Ant,17,0,0
100471531,Core,of the Bull,21,0,0
100471531,Core,of the Mule,24,0.012191616509341172,0.0029259879622418818
100471531,Core,of the Octopus,10,0.794120908273085,0.0794120908273085
100471531,Core,of the Raven,23,0.03125082137515722,0.007187688916286161
100471531,Core,the Accomplice,16,0.17322763202108785,0.027716421123374056
100471531,Core,the Decisive,21,0.029935149280455712,0.0062863813488957
100471531,Core,the Divine Thief,23,0.08131894463923278,0.01870335726702354
100471531,Core,the Even-Keeled,25,0.012679281169714817,0.0031698202924287044
100471531,Core,the Flayed Twins Acolyte,5,0.052153551687672904,0.0026076775843836453
100471531,Core,the Loquacious,16,0.025685897196736286,0.004109743551477806
100471531,Core,the Nothl Pilgrim,15,0.1989826508901992,0.029847397633529883
100471531,Core,the Pacifist,18,0.1407955301836661,0.0253431954330599
100471531,Core,the Patient,22,0,0
100471531,Core,the Tormented,20,0.016790191962572622,0.003358038392514524
100471531,Core,the Underdog,8,0.5212171236832828,0.04169736989466262
101259972,Support,of the Ant,17,0.5034643609732681,0.08558894136545557
101259972,Support,of the Bull,21,0.15694032992336748,0.03295746928390717
101259972,Support,of the Mule,24,0.03900075789949683,0.009360181895879238
101259972,Support,of the Octopus,10,0.3391900803135027,0.03391900803135026
101259972,Support,of the Raven,23,0.03125082137515722,0.007187688916286161
101259972,Support,the Accomplice,16,0.20709782728023454,0.03313565236483753
101259972,Support,the Decisive,21,0.029935149280455712,0.0062863813488957
101259972,Support,the Divine Thief,23,0.08131894463923278,0.01870335726702354
101259972,Support,the Even-Keeled,25,0,0
101259972,Support,the Flayed Twins Acolyte,5,0.052153551687672904,0.0026076775843836453
101259972,Support,the Loquacious,16,0,0
101259972,Support,the Nothl Pilgrim,15,0.2659795471316236,0.03989693206974353
101259972,Support,the Pacifist,18,0.24858229839945542,0.044744813711901976
101259972,Support,the Patient,22,0,0
101259972,Support,the Tormented,20,0.016790191962572622,0.003358038392514524
101259972,Support,the Underdog,8,0.5212171236832828,0.04169736989466262
106305042,Mid,of the Ant,17,0,0
106305042,Mid,of the Bull,21,0.04874347944284957,0.01023613068299841
106305042,Mid,of the Mule,24,0.037201491508385406,0.008928357962012497
106305042,Mid,of the Octopus,10,0.9299151011158351,0.0929915101115835
106305042,Mid,of the Raven,23,0.053358643100454135,0.01227248791310445
106305042,Mid,the Accomplice,16,0.07488777933557664,0.011982044693692262
106305042,Mid,the Decisive,21,0.10974818243700812,0.023047118311771708
106305042,Mid,the Divine Thief,23,0.01063002361672676,0.002444905431847155
106305042,Mid,the Even-Keeled,25,0,0
106305042,Mid,the Flayed Twins Acolyte,5,0.09706258478476294,0.004853129239238147
106305042,Mid,the Loquacious,16,0.28953182932802835,0.04632509269248453
106305042,Mid,the Nothl Pilgrim,15,0.0516939571094962,0.00775409356642443
106305042,Mid,the Pacifist,18,0.03261902340238464,0.005871424212429236
106305042,Mid,the Patient,22,0,0
106305042,Mid,the Tormented,20,0.04996234265260387,0.009992468530520772
106305042,Mid,the Underdog,8,0.4235932378797467,0.033887459030379735
106573901,Mid,of the Ant,17,0,0
106573901,Mid,of the Bull,21,0.042305494737854096,0.00888415389494936
106573901,Mid,of the Mule,24,0.0554286876948081,0.013302885046753943
106573901,Mid,of the Octopus,10,0.9069309599928289,0.0906930959992829
106573901,Mid,of the Raven,23,0,0
106573901,Mid,the Accomplice,16,0.04485907262321492,0.007177451619714387
106573901,Mid,the Decisive,21,0.09199187183167598,0.019318293084651956
106573901,Mid,the Divine Thief,23,0.007156851951629171,0.0016460759488747092
106573901,Mid,the Even-Keeled,25,0.008674620833011359,0.0021686552082528397
106573901,Mid,the Flayed Twins Acolyte,5,0.22222970667634756,0.011111485333817379
106573901,Mid,the Loquacious,16,0,0
106573901,Mid,the Nothl Pilgrim,15,0.051593532688950894,0.007739029903342634
106573901,Mid,the Pacifist,18,0.009368323690860787,0.0016862982643549415
106573901,Mid,the Patient,22,0,0
106573901,Mid,the Tormented,20,0.019870719226192136,0.003974143845238427
106573901,Mid,the Underdog,8,0.42065446694195785,0.03365235735535663
113331514,Support,of the Ant,17,0.3002428841264158,0.05104129030149068
113331514,Support,of the Bull,21,0.12810027886220282,0.02690105856106259
113331514,Support,of the Mule,24,0.04394539707462032,0.010546895297908879
113331514,Support,of the Octopus,10,0.38060924060586365,0.038060924060586365
113331514,Support,of the Raven,23,0.053358643100454135,0.01227248791310445
113331514,Support,the Accomplice,16,0.2518920615899612,0.04030272985439379
113331514,Support,the Decisive,21,0.10974818243700812,0.023047118311771708
113331514,Support,the Divine Thief,23,0.01063002361672676,0.002444905431847155
113331514,Support,the Even-Keeled,25,0,0
113331514,Support,the Flayed Twins Acolyte,5,0.09706258478476294,0.004853129239238147
113331514,Support,the Loquacious,16,0,0
113331514,Support,the Nothl Pilgrim,15,0.22609026473276425,0.03391353970991464
113331514,Support,the Pacifist,18,0.14823972052505924,0.02668314969451066
113331514,Support,the Patient,22,0,0
113331514,Support,the Tormented,20,0.04996234265260387,0.009992468530520772
113331514,Support,the Underdog,8,0.4235932378797467,0.033887459030379735
115651292,Mid,of the Ant,17,0,0
115651292,Mid,of the Bull,21,0.05965351450016504,0.01252723804503466
115651292,Mid,of the Mule,24,0.011083540449289546,0.002660049707829491
115651292,Mid,of the Octopus,10,0.6755678962003606,0.06755678962003606
115651292,Mid,of the Raven,23,0,0
115651292,Mid,the Accomplice,16,0.06315560548540573,0.010104896877664917
115651292,Mid,the Decisive,21,0.10146493224273176,0.02130763577097367
115651292,Mid,the Divine Thief,23,0.04874795809477168,0.011212030361797486
115651292,Mid,the Even-Keeled,25,0,0
115651292,Mid,the Flayed Twins Acolyte,5,0.03644153961810068,0.0018220769809050338
115651292,Mid,the Loquacious,16,0,0
115651292,Mid,the Nothl Pilgrim,15,0.07490059632104976,0.011235089448157463
115651292,Mid,the Pacifist,18,0.04818126771357419,0.008672628188443355
115651292,Mid,the Patient,22,0,0
115651292,Mid,the Tormented,20,0.04964097187922132,0.009928194375844263
115651292,Mid,the Underdog,8,0.4915048265238845,0.03932038612191076
116934015,Core,of the Ant,17,0,0
116934015,Core,of the Bull,21,0,0
116934015,Core,of the Mule,24,0.007772943792067372,0.0018655065100961694
116934015,Core,of the Octopus,10,0.8556300397840688,0.08556300397840688
116934015,Core,of the Raven,23,0.06962002981698746,0.016012606857907116
116934015,Core,the Accomplice,16,0.040260231654892335,0.006441637064782774
116934015,Core,the Decisive,21,0.17363502001034403,0.03646335420217225
116934015,Core,the Divine Thief,23,0,0
116934015,Core,the Even-Keeled,25,0,0
116934015,Core,the Flayed Twins Acolyte,5,0.1446512457419779,0.0072325622870988955
116934015,Core,the Loquacious,16,0.3045486161380052,0.048727778582080834
116934015,Core,the Nothl Pilgrim,15,0.11322851298356112,0.01698427694753417
