player_id,kills,deaths,creep_score,gpm,neutral_tokens_found,tower_kills,wards_placed,camps_stacked,runes_grabbed,watchers_taken,smokes_used,lotuses_grabbed,roshan_kills,teamfight_participation,stuns,tormentor_kills,first_blood,courier_kills
172099728,8,4,948,837.061,10,6,0,3,4,2,0,2,2,0.45454547,45.968014,2,0,0
47977302,4,3,182,396.7483,0,1,10,3,4,3,3,7,0,0.8787879,70.031555,1,0,1
195108598,6,3,383,469.20377,3,0,0,0,8,7,0,1,0,0.72727275,42.86641,2,0,0
122817493,3,8,262,472.3922,0,0,15,11,5,5,6,0,0,0.72727275,31.400484,1,0,0
123023873,11,3,912,755.7559,7,1,2,4,12,6,0,0,0,0.7878788,23.600098,0,0,0
321580662,6,5,668,701.29236,5,2,0,0,9,0,0,0,1,0.8,0.0,2,0,0
113331514,1,9,132,323.41437,0,0,16,4,9,11,8,0,1,0.5,41.99911,1,0,1
106305042,2,7,358,489.78217,4,0,1,0,11,1,0,0,0,0.5,77.36787,2,0,0
256156323,6,8,283,419.00223,3,1,10,8,13,11,0,16,0,0.8,52.933296,1,1,0
302214028,5,4,647,688.8965,8,3,1,3,10,2,0,2,1,0.75,39.232788,2,0,0

