player_id,kills,deaths,creep_score,gpm,neutral_tokens_found,tower_kills,wards_placed,camps_stacked,runes_grabbed,watchers_taken,smokes_used,lotuses_grabbed,roshan_kills,teamfight_participation,stuns,tormentor_kills,first_blood,courier_kills
898754153,2,4,298,538.4491,3,2,0,0,3,2,0,1,0,0.6,0.0,0,0,0
137129583,1,6,242,444.41647,2,0,2,0,6,1,0,1,0,0.2,0.0,0,0,0
129958758,0,4,159,330.1447,2,0,0,1,1,4,0,0,0,0.2,25.20001,1,0,1
157475523,1,2,58,233.37524,2,0,2,5,3,2,2,4,0,0.6,131.76662,0,0,0
143693439,1,6,40,193.80923,3,0,11,4,3,6,3,1,0,0.8,0.0,0,1,1
124801257,7,0,277,673.90607,3,3,0,0,4,1,0,1,1,0.6363636,63.360126,1,0,0
480412663,9,0,229,586.46216,3,3,2,1,10,1,0,0,0,0.77272725,46.433044,1,0,0
165564598,4,1,215,596.93646,3,3,0,1,2,1,0,0,0,0.8181818,0.0,1,0,1
317880638,2,1,45,312.54105,2,0,5,1,4,1,4,0,0,0.90909094,22.432598,0,0,0
431770905,0,3,68,402.4177,3,0,7,10,6,3,1,1,0,0.54545456,2.5,1,0,0

