player_id,kills,deaths,creep_score,gpm,neutral_tokens_found,tower_kills,wards_placed,camps_stacked,runes_grabbed,watchers_taken,smokes_used,lotuses_grabbed,roshan_kills,teamfight_participation,stuns,tormentor_kills,first_blood,courier_kills
185908355,6,0,574,906.85614,3,2,0,0,7,2,0,3,0,0.5652174,72.702705,0,0,1
107803494,9,1,325,663.89716,3,3,2,1,17,3,0,0,2,0.6956522,7.2166977,0,1,1
118134220,7,3,260,561.9296,3,1,0,0,2,1,0,3,0,0.6956522,43.367687,0,0,0
101695162,0,1,182,405.03473,3,0,3,4,5,4,3,5,0,0.47826087,41.499756,0,0,0
158847773,1,6,73,311.13492,4,1,12,3,6,7,2,4,0,0.47826087,1.6,0,0,1
148215639,2,2,355,518.91046,3,1,0,1,2,2,0,0,0,1.0,42.201088,2,0,0
173978074,0,6,384,522.3644,3,1,1,3,9,3,0,0,0,0.54545456,26.165947,0,0,0
138857296,2,4,292,466.86993,3,0,1,3,2,8,0,0,0,0.54545456,44.13742,2,0,2
207829314,2,8,85,298.0668,3,0,6,3,5,2,1,2,0,0.54545456,160.66606,1,0,1
94296097,5,3,49,310.1297,1,0,11,4,1,0,5,1,0,0.90909094,52.43335,0,0,0

