player_id,kills,deaths,creep_score,gpm,neutral_tokens_found,tower_kills,wards_placed,camps_stacked,runes_grabbed,watchers_taken,smokes_used,lotuses_grabbed,roshan_kills,teamfight_participation,stuns,tormentor_kills,first_blood,courier_kills
111620041,17,3,367,772.61066,3,4,2,1,6,7,0,0,1,0.82222223,3.4002345,0,0,0
156328257,2,1,297,608.76056,3,4,0,2,7,6,0,4,0,0.5777778,63.23265,0,0,0
101356886,6,6,65,386.14078,2,0,4,0,6,5,6,7,0,0.64444447,52.899956,0,0,0
181267255,4,7,137,473.49612,3,0,13,1,10,4,1,0,0,0.8,41.133347,0,0,2
206642367,16,3,367,781.9433,7,1,0,1,5,0,0,0,2,0.75555557,17.801327,2,1,0
330534326,6,6,582,703.6385,8,5,0,0,3,1,0,4,0,0.4,0.0,1,0,0
301750126,3,9,443,639.08575,7,0,1,3,16,2,0,3,0,0.6,10.0,0,0,1
126842529,5,5,409,594.7029,4,1,0,8,7,5,0,1,0,0.7,32.532898,2,0,0
152859296,4,13,170,392.65247,1,1,1,9,4,0,2,2,0,0.6,3.433423,1,0,1
293904640,2,12,78,309.90466,0,0,17,2,4,5,5,0,0,0.6,38.732697,2,0,2

