player_id,kills,deaths,creep_score,gpm,neutral_tokens_found,tower_kills,wards_placed,camps_stacked,runes_grabbed,watchers_taken,smokes_used,lotuses_grabbed,roshan_kills,teamfight_participation,stuns,tormentor_kills,first_blood,courier_kills
100471531,5,6,293,470.27878,4,0,0,4,1,10,1,3,0,0.82857144,75.8299,1,0,0
375507918,7,4,618,756.71136,10,7,0,2,5,0,0,3,2,0.6571429,0.0,3,0,0
101259972,1,7,69,324.6857,0,0,22,0,4,9,6,12,0,0.5714286,67.60029,2,0,0
210053851,10,3,614,711.34406,9,2,2,3,18,0,0,6,1,0.82857144,50.733948,0,0,1
193815691,11,5,202,475.57834,2,0,4,9,4,5,3,0,0,0.94285715,15.133057,0,1,0
193884241,0,5,240,381.84055,1,1,10,9,10,6,6,3,0,0.8,45.399582,1,0,2
139031324,9,4,574,652.2139,7,3,0,2,9,7,0,1,0,0.88,6.033203,4,0,0
179313961,6,9,489,567.01965,3,0,1,1,26,3,0,0,0,1.0,44.100925,2,0,0
249835593,5,9,214,407.43896,2,0,17,6,5,2,3,1,0,0.84,23.001268,1,0,0
170896543,5,8,709,636.8773,8,1,0,4,8,0,0,2,1,0.64,45.86518,0,0,0

