player_id,kills,deaths,creep_score,gpm,neutral_tokens_found,tower_kills,wards_placed,camps_stacked,runes_grabbed,watchers_taken,smokes_used,lotuses_grabbed,roshan_kills,teamfight_participation,stuns,tormentor_kills,first_blood,courier_kills
904131336,10,2,485,753.6204,7,4,0,5,6,0,0,2,1,0.61702126,71.73457,3,0,3
312436974,23,3,514,855.3475,9,5,2,3,22,3,0,0,1,0.78723407,35.269623,2,1,0
175311897,2,9,86,424.07407,1,0,9,1,2,4,4,5,0,0.78723407,89.829666,2,0,1
123787715,4,8,86,390.5951,2,0,11,3,7,3,3,0,0,0.78723407,55.79983,3,0,1
168126336,8,4,276,561.5272,1,1,0,0,5,2,0,0,0,0.87234044,17.465218,4,0,0
100616105,3,11,111,415.00208,0,0,11,1,3,4,6,5,0,0.7307692,52.000477,0,0,0
861414087,6,10,333,517.4365,4,0,2,0,9,1,0,0,0,0.8076923,32.5708,0,0,0
337575662,5,8,396,548.66833,10,2,0,0,1,4,0,3,0,0.53846157,5.300264,0,0,0
399862798,4,11,193,382.08487,3,0,9,3,7,7,2,1,0,0.6923077,102.099686,0,0,0
119898344,8,7,423,593.3416,3,2,0,1,4,2,0,5,1,0.7692308,31.3334,0,0,0

