player_id,kills,deaths,creep_score,gpm,neutral_tokens_found,tower_kills,wards_placed,camps_stacked,runes_grabbed,watchers_taken,smokes_used,lotuses_grabbed,roshan_kills,teamfight_participation,stuns,tormentor_kills,first_blood,courier_kills
138177198,1,4,237,451.91986,2,1,0,3,1,1,0,3,0,0.6666667,7.766113,0,0,0
118948666,1,4,236,481.85992,4,0,2,3,8,4,0,2,0,0.5555556,55.231537,0,0,0
349310876,5,9,58,277.75558,0,0,11,1,4,2,3,0,0,0.8888889,6.0,0,1,0
1031547092,1,13,45,207.50662,0,0,1,0,1,2,1,3,0,0.5555556,43.10071,0,0,2
425588742,0,5,297,489.86337,7,1,0,0,2,3,0,2,0,0.44444445,29.066513,1,0,0
54580962,4,0,82,342.13968,6,1,5,7,3,3,2,2,0,0.62857145,3.2,0,0,1
86698277,6,3,221,645.29895,2,1,0,4,1,1,0,0,0,0.74285716,10.733107,0,0,0
201358612,8,1,212,578.9383,1,0,2,1,18,0,0,0,0,0.6857143,68.06081,1,0,0
77490514,4,4,54,345.25034,0,1,7,8,3,5,2,2,0,0.74285716,28.63396,0,0,1
152962063,13,1,380,848.4312,6,3,0,4,5,2,0,0,1,0.62857145,44.931484,1,0,0

