player_id,kills,deaths,creep_score,gpm,neutral_tokens_found,tower_kills,wards_placed,camps_stacked,runes_grabbed,watchers_taken,smokes_used,lotuses_grabbed,roshan_kills,teamfight_participation,stuns,tormentor_kills,first_blood,courier_kills
172099728,5,4,295,625.32465,5,3,0,0,1,2,0,1,0,0.5,29.166552,1,0,0
161839895,3,3,85,388.474,2,0,9,4,7,3,2,1,0,0.6785714,38.13396,0,0,0
94049589,1,5,26,400.1948,1,0,4,5,6,3,3,1,0,0.6785714,23.9324,0,1,0
123023873,11,1,232,674.0909,4,2,2,0,11,0,0,0,0,0.8214286,60.199146,0,0,0
195108598,8,2,314,751.6558,2,3,0,7,3,1,0,0,1,0.75,35.99945,0,0,0
148215639,8,5,291,593.0844,3,2,0,1,2,2,0,5,0,0.6666667,10.0,1,0,1
173978074,4,7,162,496.5584,6,0,1,3,5,5,0,0,0,0.53333336,12.266506,0,0,0
138857296,1,5,278,526.0065,2,1,0,1,2,1,0,3,0,0.46666667,-0.6828368,0,0,0
207829314,1,7,82,263.9935,1,0,2,2,8,4,1,1,0,0.46666667,42.53294,0,0,0
94296097,1,4,79,260.25974,0,0,10,2,3,5,3,3,0,0.6,22.133179,1,0,0

