player_id,kills,deaths,creep_score,gpm,neutral_tokens_found,tower_kills,wards_placed,camps_stacked,runes_grabbed,watchers_taken,smokes_used,lotuses_grabbed,roshan_kills,teamfight_participation,stuns,tormentor_kills,first_blood,courier_kills
321580662,5,2,358,724.1945,7,5,1,1,3,0,0,0,0,0.5555556,0.0,1,0,1
113331514,8,5,29,336.96753,0,0,5,4,4,2,2,1,0,0.7777778,30.43274,1,0,0
106305042,3,1,209,496.4019,1,0,0,2,8,1,0,0,0,0.5555556,12.533739,1,0,0
256156323,3,3,65,361.53275,0,0,7,9,2,8,1,2,0,0.5555556,10.166791,1,1,2
302214028,5,2,279,627.4733,4,1,0,2,3,1,0,1,0,0.6666667,45.7998,0,0,0
10366616,2,8,79,276.9915,3,0,7,3,6,6,2,3,0,0.46153846,2.0333495,1,0,0
100058342,3,4,242,502.38922,4,1,0,1,4,1,0,2,1,0.46153846,0.0,0,0,0
898455820,6,2,348,651.9701,4,1,3,3,7,1,0,0,0,0.7692308,10.4001465,0,0,0
183719386,1,4,162,387.39807,2,1,0,2,3,3,0,2,0,0.6923077,14.899706,1,0,0
25907144,1,9,25,213.62833,0,0,3,2,4,1,3,4,0,0.6923077,23.833744,1,0,0

