player_id,kills,deaths,creep_score,gpm,neutral_tokens_found,tower_kills,wards_placed,camps_stacked,runes_grabbed,watchers_taken,smokes_used,lotuses_grabbed,roshan_kills,teamfight_participation,stuns,tormentor_kills,first_blood,courier_kills
154715080,14,0,234,666.118,3,1,2,4,14,2,0,0,0,0.7096774,1.5,0,0,0
155494381,4,0,83,379.92642,0,0,5,6,4,7,2,8,0,0.67741936,38.66687,0,0,0
148526973,4,4,43,332.71317,0,0,7,0,2,1,2,3,1,0.67741936,48.10265,0,1,1
152545459,3,3,226,641.9107,1,0,0,1,2,2,0,2,0,0.41935483,4.3999753,0,0,0
355168766,6,1,313,714.6781,6,4,0,2,3,0,0,0,0,0.516129,18.599634,0,0,0
148215639,4,3,274,531.57666,5,0,0,0,2,3,1,1,0,0.625,22.633505,1,0,0
173978074,2,10,140,345.96347,0,0,1,0,2,1,0,0,0,0.5,28.299732,0,0,1
138857296,1,5,209,451.0193,5,0,0,3,2,0,0,0,0,0.5,5.5997314,0,0,0
207829314,0,7,104,279.1296,0,0,5,4,5,4,1,0,0,0.875,6.333374,1,0,0
94296097,1,6,22,197.77141,0,0,6,0,6,4,2,0,0,0.75,92.20007,1,0,0

