player_id,kills,deaths,creep_score,gpm,neutral_tokens_found,tower_kills,wards_placed,camps_stacked,runes_grabbed,watchers_taken,smokes_used,lotuses_grabbed,roshan_kills,teamfight_participation,stuns,tormentor_kills,first_blood,courier_kills
81306398,5,7,99,417.5376,2,0,21,13,4,5,9,1,0,0.71875,40.957626,1,0,0
131303632,9,1,465,677.3497,9,0,1,6,14,1,0,0,1,0.8125,51.565258,2,0,0
138880576,8,4,307,525.04083,4,1,0,1,16,2,0,2,0,0.65625,3.5664296,0,0,1
164685175,8,5,731,898.1691,5,4,0,3,6,1,0,2,0,0.71875,11.967138,2,0,0
157989498,1,10,65,321.90576,0,1,3,5,9,16,0,9,0,0.5,236.53345,0,0,0
286393568,3,9,130,355.84024,0,1,11,4,3,6,5,3,0,0.6296296,70.333496,0,0,0
121404228,4,6,266,422.0106,3,0,9,1,5,2,2,3,0,0.5555556,24.001057,0,1,0
87012746,5,4,459,587.4931,2,2,0,1,2,3,0,0,0,0.6666667,67.932686,0,0,0
262476000,8,6,346,474.81854,2,0,3,2,12,0,1,6,0,0.5185185,80.326294,0,0,0
95825708,7,7,588,688.3151,13,1,0,4,8,4,0,2,2,0.37037036,121.93271,3,0,1

